outros	595365682738430000	lei sec nov veicul bafometr reforc operaco detran rondon operaco lei sec ca httptcosapav0oavx 	2015-05-04 23:13:34
esporte	594888703371248000	rt morettobrun esport espetacul fal sobr palm 	2015-05-03 15:38:14
esporte	594888616473711000	rt morettobrun esport espetacul fal sobr palm 	2015-05-03 15:37:53
esporte	594888579375100000	esport espetacul fal sobr palm 	2015-05-03 15:37:44
esporte	594882523123036000	kak agor esport espetacul ning saiiiii 	2015-05-03 15:13:40
esporte	594881734925283000	gren test clim cop mund final reforc exempl posi httptcol1fog8q0u0 uol 	2015-05-03 15:10:32
esporte	594880785133502000	cheg mus futebol tod am esport breta brasil mund kkk show bol 	2015-05-03 15:06:46
esporte	594880204654391000	cois famil nao perd esport ginas artis olimpi invern 	2015-05-03 15:04:27
esporte	594879517744828000	quart final lig vemsempress tocaes almeidadig mtalme 18 hr esport club cocot httpstcoyeegi8ko0q 	2015-05-03 15:01:44
esporte	594874496634466000	trein mms doming conclu sucess esport carreg vei httpstcoplsdmav9q 	2015-05-03 14:41:46
esporte	594871041027133000	outr vid poss ter sid ginast porqu nao norm am esport 	2015-05-03 14:28:03
esporte	594857223945335000	nov esport cicl caminh plan encontr amig vam feir gu httpstcoykn2zptuxy 	2015-05-03 13:33:08
esporte	594856322857869000	aren aren joinvill esport club httpstcorhfsumbap7 	2015-05-03 13:29:33
esporte	594849214812791000	hoj poss diz dia superaca esport vlw cad km vlw apoi erik httpstcovg1gnv2dz 	2015-05-03 13:01:19
esporte	594849214045233000	hoj poss diz dia superaca esport vlw cad km vlw apoi erik httpstcomvkb6jbtnj 	2015-05-03 13:01:19
esporte	594839733957730000	palm campea ser otim nao pacienc lembrems derrot faz part esport 	2015-05-03 12:23:38
esporte	594833926159499000	rt georgehilton10 ministr esport entreg tac campea min futebol varg mg ministr httpstco5g9miain 	2015-05-03 12:00:34
esporte	594833709909594000	ministr esport entreg tac campea min futebol varg mg ministr httpstco5g9miainuq 	2015-05-03 11:59:42
esporte	594821754184401000	menos bem menos vc curt box pod fal menos dign fic quiet sobr esport nao conhec 	2015-05-03 11:12:12
esporte	594821432435171000	ach engrac nunc vi put coment box fal nec esport ont tod mund pod afirm categoric roub 	2015-05-03 11:10:55
esporte	594727626582917000	nunc vou entend outr esport nao ser futebol hahahahahah 	2015-05-03 04:58:10
esporte	594697601007616000	igorsaien ah man nao alem gost esport sei rival nao consig gost 	2015-05-03 02:58:51
esporte	594691228366692000	pen nao gost basquet esport incri 	2015-05-03 02:33:32
esporte	594691009436643000	rt pedrorhorm nao nad cham lut secul mayweath 470 pacquia 5652 dua lend esport canalcombat ma 	2015-05-03 02:32:40
esporte	594688998708249000	nao nad cham lut secul mayweath 470 pacquia 5652 dua lend esport canalcombat maypacnocombat 	2015-05-03 02:24:40
esporte	594683191954416000	conhec sab exginast qto amoo esport fd torc send httpstcoj16xzigum5 	2015-05-03 02:01:36
esporte	594665245299352000	ministeri esport fe aca projet esport aca aul ministr muay th httpstcouovbkc2bcd 	2015-05-03 00:50:17
esporte	594651498606404000	rt cuiabanol depo dupl jadsejadson jadsejason jadspaul sobr esport rodei rodeioemtour httpstcov6fwqz54pc 	2015-05-02 23:55:40
esporte	594633463497626000	obr entreg populaca brasil recurs ministeri esport entreg httpstco2pos7gpoqn 	2015-05-02 22:44:00
esporte	594630700806054000	tozzafl hernanecrf gent esport inter ach err inclu tim regia 	2015-05-02 22:33:01
esporte	594628087637217000	depo dupl jadsejadson jadsejason jadspaul sobr esport rodei rodeioemtour httpstcov6fwqz54pc 	2015-05-02 22:22:38
esporte	594607582070907000	parab coleg esport samp campeo juvenil brasil seleco sub20 	2015-05-02 21:01:09
esporte	594581598022050000	tao faz vend cop nord esport inter 	2015-05-02 19:17:54
esporte	594568943727202000	lig aqu lig ei esport inter melhor canal esport mund entrandonasf 	2015-05-02 18:27:37
esporte	594559853714092000	ginas copadomund duplotwistestic carp esport httpstconq4ghgxyx 	2015-05-02 17:51:30
esporte	594540703151235000	ministr esport particip log alfen sul min cerimon reinauguraca httpstcoohmvxlffsr 	2015-05-02 16:35:24
esporte	594531004091650000	cop mund ginas artis ga esport sport ginasiodoibirapu httpstcouw8ujzioft 	2015-05-02 15:56:51
esporte	594529533488923000	glob esport comec program mostr torc palm comemor gol sant kk 	2015-05-02 15:51:01
esporte	594526876372234000	hoj rol esport sol ir dorm sol tard feri picnic hipic folowm esport httpstcoih9obbswfn 	2015-05-02 15:40:27
esporte	594510795301593000	assim acord ced nataliacasemir villalob patim roll fun esport httpstcozqnx1mpgey 	2015-05-02 14:36:33
esporte	594502195946619000	trein irma 1hnrk esport bom vem gent te nogu recrei httpstcol0np6mr1vf 	2015-05-02 14:02:23
esporte	594500438289940000	duvid melhor tim melhor esport basquet melhortim melhoresd httpstco4okfvrskxz 	2015-05-02 13:55:24
esporte	594494330821354000	manh futebol futebol fut socc gol artilh esport sport resid zer alphavill httpstcoawg4oxherk 	2015-05-02 13:31:08
esporte	594491297488052000	ont tent ensin pouq futebol um pern pau esport club flameng httpstco8f8qcylw57 	2015-05-02 13:19:05
esporte	594341523489202000	futebol paixa esport amizad cilioo club nau marcili dia httpstcoitlnxwytn 	2015-05-02 03:23:56
esporte	594333165281530000	rt jbelmonte13 parab esport club nov hamburg tem tradica hist 104 ano mostr httpstcovzyb8p 	2015-05-02 02:50:43
esporte	594256269277581000	esport traz inspiraca adrenalin diversa marac httpstcoujvlyoqibq 	2015-05-01 21:45:10
esporte	594242659050496000	cole hemerson mar aren joinvill esport club httpstcogckz0igi8n 	2015-05-01 20:51:05
esporte	594240050294039000	redetv defin estre sup faix esport egam conf httptco4adu5snk 	2015-05-01 20:40:43
esporte	594218587105165000	serr treking serr esport serr matin httpstco9ni0vgwot3 	2015-05-01 19:15:25
esporte	594211671754805000	sext at parcer arranc ecp ecp esport club piracicab automobil httpstcobctalekpkk 	2015-05-01 18:47:57
esporte	594210263349469000	skateboard bikecros indaiatub mto esport top parqu ecolog indaiatub httpstcoxnn8ztftdg 	2015-05-01 18:42:21
esporte	594206191955386000	haaaa hj dia esport hahahahh wak wakeboard enquant zaneta trein agu httpstcoqo1ui9fylk 	2015-05-01 18:26:10
esporte	594202732673802000	pi notic ano mimesport inter ter exclus transmisso championsqu merd 	2015-05-01 18:12:25
esporte	594192095692386000	tre cois quer ter vist esport pel jog sant ayrton senn corr maycon jordan dand salt 	2015-05-01 17:30:09
esporte	594176524334535000	velozm nad furi kart cent esport laz httpstcors6tv76hc 	2015-05-01 16:28:17
esporte	594172931724415000	gdesa14 import integraca bom p esport bom p crianc p futur mao delasshow 	2015-05-01 16:14:00
esporte	594166646169838000	instacollag inici primav liban pra esport nev prai httpstcoeqkcqyhf49 	2015-05-01 15:49:02
esporte	594133778571895000	parab esport club nov hamburg tem tradica hist 104 ano mostr httpstcovzyb8pect4 	2015-05-01 13:38:25
esporte	594097880614490000	ministeri esport cbc benefic club port alegr club gauch gremi nau httpstcodp1agdqy9 	2015-05-01 11:15:47
esporte	594013303443186000	final domin seleca paul sp ignor oliv craqu via uolesport uol httptcoq43jrnu8zr 	2015-05-01 05:39:42
politica	595050498799104000	rt freirerobert nao entend netomadneto1 apes corrupca dilm impeachment exist vot majoritari congress 	2015-05-04 02:21:09
politica	595046940376703000	nao entend netomadneto1 apes corrupca dilm impeachment exist vot majoritari congress aind nao 	2015-05-04 02:07:00
politica	595021327238586000	rt letraslimit dilm anunc baix litr gasolin 550 ml 	2015-05-04 00:25:14
politica	595008321595249000	rt assous marialcab dilm vet abr caix pret bnd vam exig abert cpidobnd 	2015-05-03 23:33:33
politica	595006435840414000	rt letraslimit dilm anunc baix litr gasolin 550 ml 	2015-05-03 23:26:03
politica	594980532687081000	vaniaborb agor vam fal sobr impeachment dilm 	2015-05-03 21:43:07
politica	594978003324658000	rt andreoertel cont reeleica dilm pod ter irregular grav diz ministr stf httptcosnn1eyq6ln httptco5gqz6f 	2015-05-03 21:33:04
politica	594974110247158000	joaopedrolg cruzeironew mensala lig lul petrola lig dilm pt euric combin 	2015-05-03 21:17:36
politica	594972381464175000	rt milosalcalay folh informapolic brasil investig irregular joa sant public campan lul dilm chav mad 	2015-05-03 21:10:44
politica	594929684250497000	pronunc precident dilm rousseff httpstco2vmewkdol 	2015-05-03 18:21:04
politica	594889946437157000	rt milosalcalay folh informapolic brasil investig irregular joa sant public campan lul dilm chav mad 	2015-05-03 15:43:10
politica	594839418197934000	ador rtzeroh grup protest di apart dilm rousseff port alegr httptcorn264qyjtk httptcoruiu7sfh6f 	2015-05-03 12:22:23
politica	594706924370862000	rt ecantanhed tud dilm nao precis cris 	2015-05-03 03:35:54
politica	594676583597797000	facebook proteg dilmapt gent confirm real 	2015-05-03 01:35:20
politica	594671490257310000	facebook censur crit dilm diab 	2015-05-03 01:15:06
politica	594669310624342000	rt tvbbnew dilm obrig pov assist pronunc aecioneveszuer fabioporchat quer obrig pov ass 	2015-05-03 01:06:26
politica	594647555453092000	econom dilmapt decepca telejorn mostr pov roend oss jn 	2015-05-02 23:39:59
politica	594628558712091000	fim tard cas dilm turist palaci alvor httpstcoqoeb4mgoq5 	2015-05-02 22:24:30
politica	594573886240461000	rt bolsonarosp dilm ouv voz rua said presidenc ont font glob onlin httptcolc1mwbx5mm 	2015-05-02 18:47:15
politica	594924575466639000	pt nao plan 2018 princip lid send investig pod ser pres assim plan p 2018 	2015-05-03 18:00:46
politica	594879404091810000	pt err enquant part sucess estrond organizaca crimin 	2015-05-03 15:01:16
politica	594854717496394000	aleiarodrig fod jus prisa pobr 8 11 juiz stf sao pt 	2015-05-03 13:23:11
politica	594311501814637000	dilm receb protest visit exmar rs httptcolf2d5fosz via vej bom bom 	2015-05-02 01:24:38
politica	594258217305268000	rt alexaguiarpo fat seman brut assalt polic protest period democra brasil httptco0l 	2015-05-01 21:52:54
politica	594252500540236000	fat seman brut assalt polic protest period democra brasil httptco0l4u1gxjwk 	2015-05-01 21:30:11
politica	593862765783208000	protest sintet prac girassoil httptcokns9zhvg 	2015-04-30 19:41:31
politica	593839268948247000	protest centr civic tend httptcogq1vuukz 	2015-04-30 18:08:09
politica	593824942124302000	rt alexaguiarpo protest profes comec seman sp atac predi histor profes vide httptcoqrdbjhkqv ht 	2015-04-30 17:11:13
politica	593767244922016000	rt alexaguiarpo protest profes comec seman sp atac predi histor profes vide httptcoqrdbjhkqv ht 	2015-04-30 13:21:57
politica	593766761952104000	protest profes comec seman sp atac predi histor profes vide httptcoqrdbjhkqv httptcoa2fbnnc4hk 	2015-04-30 13:20:02
politica	593747206529757000	crimin aca polic pr ali nao profes proposit unic protest paz profiss protest 	2015-04-30 12:02:19
politica	593736334994354000	rt pedroricht portalr7 cinegraf mord pit bul pm dur protest profes paran httptcofnj8mi3equ htt 	2015-04-30 11:19:08
politica	593734838978519000	portalr7 cinegraf mord pit bul pm dur protest profes paran httptcofnj8mi3equ httptco6elmq700zc 	2015-04-30 11:13:11
politica	593690949693383000	protest ped intervenca milit trat educaca protest ped educaca trat intervenca milit conf 	2015-04-30 08:18:47
politica	593616555122020000	report cinematograf atac cao pm dur protest profes pr httptcokwur7c5o43 g1 httptcold6vv82jry 	2015-04-30 03:23:10
politica	593557846823981000	psdbost exist protest nao exist democrac centr civic curitib pr httpstco3dhwpnnhbp 	2015-04-29 23:29:53
politica	593531923143594000	ide mand pm cobr protest profes pit bull deu 	2015-04-29 21:46:52
politica	593527955118166000	cert govern vao sensibil protest pacif profes hero mat lea dia 	2015-04-29 21:31:06
politica	592823345621692000	cidad baltimor pass protest civil li hoj ced notic sobr gangu rival combin atir polic 	2015-04-27 22:51:14
politica	592798356675699000	protest est unid igual brasil 	2015-04-27 21:11:56
politica	592797481269862000	mei protest tem deix event sp discurs httptcohfv5hbmxmg 	2015-04-27 21:08:27
politica	592792363480838000	negr mort polic euat tend protest pov saqui tud 	2015-04-27 20:48:07
politica	592751855601623000	sob protest tem deix feir agricol discurs interi sao paul nao hor impeachmentm sim renunc 	2015-04-27 18:07:09
politica	592454062349619000	alexchina0 protest profes contr alckmin red glob reun 60 mil pesso centr sp httptcop9j8cxhvy 	2015-04-26 22:23:50
politica	592453164336607000	pov qu exig glob cubr protest contr glob send glob cheg protest antiglob tac pedr glob 	2015-04-26 22:20:16
politica	594190901087449000	impeachment impeachment impeachment sim palavr moment sim ferrament httpstcouk4p19tx88 	2015-05-01 17:25:25
politica	593937862564958000	vam ter passeat pro impeachment lul seman vem avis coloc camiset cbf protest contr corrupca 	2015-05-01 00:39:55
politica	593929498653020000	jornalcult pmdb est timid reduz credibil presid p forc impeachment assum tron 	2015-05-01 00:06:41
politica	593471505843016000	micheltem faccaocrimin cirooliv mariaceliaraimund rodrigozogaib procuraco desapareceram43dp dilmabr impeachment 	2015-04-29 17:46:47
politica	593160877400052000	rt lelexdutr folh aeci convenc tucan cam adi ped impeachment httptcoekjfl4m56 banan 	2015-04-28 21:12:28
politica	593160243586200000	folh aeci convenc tucan cam adi ped impeachment httptcoekjfl4m56 banan 	2015-04-28 21:09:57
politica	592795418360185000	rt elianadeolive14 nao hor impeachment diz jurist poli geral estada mobil httptcotlcrpgp4tu pov contin 	2015-04-27 21:00:16
politica	592794948195459000	impeachment 	2015-04-27 20:58:23
politica	592794781304103000	rt elianadeolive14 nao hor impeachment diz jurist poli geral estada mobil httptcotlcrpgp4tu pov contin 	2015-04-27 20:57:44
politica	592794719987565000	nao hor impeachment diz jurist poli geral estada mobil httptcotlcrpgp4tu pov continu sangr 	2015-04-27 20:57:29
politica	592745705413943000	rt letraslimit psdb nao divid sobr impeachment diz alckmin httptcoqxhzpafmlh 	2015-04-27 17:42:43
politica	592744931980091000	rt letraslimit psdb nao divid sobr impeachment diz alckmin httptcoqxhzpafmlh 	2015-04-27 17:39:39
politica	592744194017522000	psdb nao divid sobr impeachment diz alckmin httptcoqxhzpafmlh 	2015-04-27 17:36:43
politica	592736821374808000	tax desempreg nuv ser dificil pt escap impeachment via pov rua 	2015-04-27 17:07:25
politica	592662653232914000	psdb poe bloc impeachment rua projet ped impeachment outr assim corrupca httpstcojsyz38hmbj 	2015-04-27 12:12:42
politica	592636719125651000	g1 psdb contat oposica indic advog protocolara algum ped impeachment 	2015-04-27 10:29:39
politica	592633160124498000	jornaloglob ha 16 ano lul ped impeachment govern acus golp httptcob6zfh9nlz6 httptcovlpteysfhg agor invert 	2015-04-27 10:15:30
politica	592615502729581000	rt pablogril ha 16 ano lul ped impeachment psdb acus golp httptcowduv0capl 	2015-04-27 09:05:20
politica	592539719357092000	prox seman psdb protocol cam ped impeachment petralh enfim 	2015-04-27 04:04:12
politica	592464255296889000	rt zoccoli16 sociolcardosouerjqu defend impeachment hoj qu limp acabesa corrupt httptcos6g5vpn8qk 	2015-04-26 23:04:20
politica	592455925237178000	rt paulacfort emirsad possibil impeachment oposica faz perd eleico 2018 	2015-04-26 22:31:14
politica	592454288225477000	emirsad possibil impeachment oposica faz perd eleico 2018 	2015-04-26 22:24:44
politica	592442354616898000	rt zoccoli16 sociolcardosouerjqu defend impeachment hoj qu limp acabesa corrupt httptcos6g5vpn8qk 	2015-04-26 21:37:19
politica	592434031372980000	rt zoccoli16 socioladalbert cardosouerjfal folh sobr corrupca lavajat terceirizaca qu impeachment globo50 http 	2015-04-26 21:04:14
politica	592433549665554000	rt zoccoli16 sociolcardosouerjqu defend impeachment hj qu limp acabesa corrupt globogolpista50 httpt 	2015-04-26 21:02:19
politica	592430591838151000	globogolpista50 impeachment httptco0k1avlucu 	2015-04-26 20:50:34
politica	592424272188015000	rt letraslimit leo pinh oa comec explod col lul impeachment dilm parec imin httptcohfgdi8r 	2015-04-26 20:25:27
politica	592423133581312000	rt zoccoli16 sociolog adalbert card 53uerj defend impeachment hoj qu limp acabesa corrupt http 	2015-04-26 20:20:56
politica	592420706618597000	sociolcardosouerjqu qu impeachment qu limp acabesa corrupt stanleyburburin turquim5 httptcos6g5vpn8qk 	2015-04-26 20:11:17
politica	592417081460716000	sociolog adalbert card 53uerj defend impeachment hoj qu limp acabesa corrupt httptcos6g5vpn8qk 	2015-04-26 19:56:53
politica	592300982446461000	rt galaxyranger81 jurist neg aeci parec proimpeachment brasil 247 httptcok3mncbtie4 	2015-04-26 12:15:33
politica	592298321416425000	rt galaxyranger81 impeachment interess grand companh petrole brasil 247 httptcotfrnsqs8lt 	2015-04-26 12:04:58
politica	592288238078951000	rt galaxyranger81 jurist neg aeci parec proimpeachment brasil 247 httptcok3mncbtie4 	2015-04-26 11:24:54
politica	592287315474670000	impeachment interess grand companh petrole brasil 247 httptcotfrnsqs8lt 	2015-04-26 11:21:14
politica	592287079964529000	rt galaxyranger81 jurist neg aeci parec proimpeachment brasil 247 httptcok3mncbtie4 	2015-04-26 11:20:18
politica	592286615961240000	jurist neg aeci parec proimpeachment brasil 247 httptcok3mncbtie4 	2015-04-26 11:18:28
politica	592220529358143000	folh painel psdb consult outr jurist sobr viabil impeachment dilm httptco5rkfftodiv nao sab perd 	2015-04-26 06:55:51
politica	592220415663186000	psdb recalc perd eleico presid 2002 2006 2010 2014 aind insist impeachment licenc man 	2015-04-26 06:55:24
politica	592163775643578000	rt galaxyranger81 psdb favor terceirizaca contr medic favor abert pre sal favor impeachment sao con 	2015-04-26 03:10:20
politica	593913946261840000	pront dia 4 5 eleica deleg congress unia nacion httpstcouxyxhkcgfd 	2015-04-30 23:04:53
politica	593903089935118000	eleica nov diret acic presid eleit alcirottajr parab bom trabalh httpstconu0wd4czkn 	2015-04-30 22:21:45
politica	592979831140266000	rt villa13013 enquant fez discurs p ganh eleica pra bem difer govern seguranc gov sartor cao http 	2015-04-28 09:13:03
politica	592846655684227000	rosalvobars vot bost eleica pass pro freix nao ganh vot candidat nel cas extr 	2015-04-28 00:23:51
politica	592821175425901000	izzynobr acontec hj petist brab c partida faz volum eleica car volt marid tra perdo mulh 	2015-04-27 22:42:36
politica	592773924871655000	adrianafialho6 afirm program dilm nao ment epoc eleica 	2015-04-27 19:34:51
politica	592732210807071000	rt rpall57 explicaca pfac tucanat venc eleica vot aceit nao pod preg odi crim httptc 	2015-04-27 16:49:06
politica	592732124630909000	explicaca pfac tucanat venc eleica vot aceit nao pod preg odi crim httptcovwol2akgtp 	2015-04-27 16:48:45
politica	592722078274560000	aqu eleica deu 90 contr senadorcai noil caip bob nao httpstcocvcgwgxhnq 	2015-04-27 16:08:50
politica	592721867565355000	rt fcdlsc comec cont vot eleica diret execu fcdlsc httptcostton7lso4 	2015-04-27 16:08:00
politica	592721697612104000	comec cont vot eleica diret execu fcdlsc httptcostton7lso4 	2015-04-27 16:07:19
politica	592650545548104000	eleica recomposica sindicat empreg domes rua cidadan matriz in curitib pr httpstcoc3q3wevq7z 	2015-04-27 11:24:35
politica	592513912098189000	rt danialvinegr pov boa vist rora lembr bem dess vere zomb car voc prox eleica corrupt saf 	2015-04-27 02:21:39
politica	592137645930783000	redeglob tent manipul result eleica carioc 1982 brizol nao permit httptco4oupao78g 	2015-04-26 01:26:30
politica	594855753762079000	rt educacaori infraton corrupca brasil vir cult httptcoawfffehe7l pur verdad acontec tod dia 	2015-05-03 13:27:18
politica	594632608077722000	nao sobr corda corrupca crescented polic abr investigaca sobr joa sant marquet pt httptcovqceej3mgg 	2015-05-02 22:40:36
